tweet_text,cyberbullying_type
dharr man makes the worst revenge porn ive ever seen,1
Sounds familiar? “…reckless distribution of “intimate visual depictions” of non-consenting subjects” - Criminalizin… https://t.co/1NBiqquIR3,1
"Rather than a patchwork of state laws, revenge porn would be best regulated—and curtailed—by a uniform federal law,… https://t.co/aZPoexUYzo",1
@sissybritney01 @Jessica_Smithxo Jealous of what? the lip fillers? the lack of boobs? the fake blonde hair? the fac… https://t.co/YqzaWoBGf3,1
Another Yr passed &amp; yet another revenge on Whitey rant by former custom scammer Porn Star stalker @chtucker18 I cer… https://t.co/TF0V8i8kxn,1
Criminalizing “Revenge Porn” Could Save Women's Lives https://t.co/24RToN3W60 via @msmagazine,1
"@sizzurpdotmp3 This man believes actual literal revenge porn, and the people that conspire to commit revenge porn,… https://t.co/nNF0JcRpMG",1
"@sizzurpdotmp3 @TheQuartering Lol, I can't believe i still have to explain to you that both Rich, and Jeremy, have… https://t.co/LCEODe61cD",1
"@sizzurpdotmp3 @Dat_bravo @TheQuartering ???? How are you still sitting here saying ""Mean words"" as if conspiring t… https://t.co/h9kiTyiQan",1
@ValyrianRose @stevek3384 @beeonroids @Noellenarwhal @MasterMorgan317 @ShotgunRain5746 @BiddyCross @athenapandora7… https://t.co/cIGfFK2XAq,1
"@sizzurpdotmp3 @Terrano22193058 @TheQuartering ???? I haven't said Jeremy is going to jail, I said Jeremy openly sa… https://t.co/nPWkLRbSIh",1
"Revenge porn threat, thank god just words. Obvious, reaction and hate from me. Because, taken me to a house strappi… https://t.co/SYK8k4zA8A",1
"@sizzurpdotmp3 @Terrano22193058 @TheQuartering That doesn't matter when ""I can post his penis"" or whatever he fucki… https://t.co/uSXm719z8G",1
"Spoiler alert: Jeremy is not sorry about the comments he made, including threatening revenge porn. https://t.co/wu2y3KzrtQ",1
He harassment and revenge porn charges and his ass still smiling? Yea he definitely has to be locked up https://t.co/WBK070Hi4k,1
"You can fuck without recording it, y'know. Kinda hard to revenge porn a porn star when its just publicity.",1
@TheQuartering Says the dude who gets fucked up on the sauce and proceeds to angrily try to cancel someone (despite… https://t.co/W81xMNtsOC,1
"REVENGE PORN, OR THE STORY OF A BODY playwright @carlaching reflects on her second experience with the National Pla… https://t.co/cVBlgmtILN",1
"This is a safe space.

Did you stream your target living in their own home to multiple people? 

Did you get a good… https://t.co/5pzQ7pb41p",1
A man has been sentenced after he posted revenge porn pictures of his ex-girlfriend as a way of trying to get her t… https://t.co/7ToSYElsu3,1
"🎙️✨Federal Revenge Porn Legislation

On @ITSPmagazine
Hosted by @keenanskelly

With Katelyn Bowden, @medus4_cdc

Ch… https://t.co/3bk6j88Yre",1
Security Summit 2021 - Women for Security su Sexting e Revenge Porn https://t.co/taU49yMlJD,1
Mommy issues revenge porn creep https://t.co/g4Bak3lZKw,1
"@ItsThatBriGuy Yes, as far as a single, united country goes, there's no arguing THAT'S finished, but, a few Free St… https://t.co/EOeY0CUuL9",1
lol yo dropped revenge porn. Dork was the right word https://t.co/Luk0xR6PdA,1
Oh wait I have to put my legal name on GoFundMe...I am terrified to use my real name online as I been victime of re… https://t.co/ouhVLsZSLX,1
@DearAuntCrabby She doesn't even feel regret for abusing her daughter and posting revenge porn of a minor on Twitter Fleets.,1
@tweetytrump2020 @ChristinaPushaw @FLGOPMajority @FlaDems @GovRonDeSantis While doing the program to have to dismis… https://t.co/s8SrU62s8N,1
@TheBonWitch That is revenge for chameleon porn or?,1
if you think revenge porn is ever a good idea i wish you to have to relive your worst nightmare everyday,1
Nigga got booked on revenge porn https://t.co/cDbjDtmy0p,1
"#StartingOver35
We're talking revenge porn, come on in. 

https://t.co/KB1Anp5bUv",1
@ThisisnotDre @RicoBanned Revenge porn/spreading someone’s nudes I assume.,1
@NBAPaint1 Man got booked for revenge porn 😩😭,1
@RabelaisBleu Same here! I do believe that Rebekah Jones should be convicted in her 2019 stalking/revenge porn case… https://t.co/LOa8FgKmqN,1
I’m glad revenge porn is illegal 🤞🏾,1
all i know is that if my nudes ever get leaked i’m about to get my MONEY because revenge porn is illegal,1
"Gee, I wonder why he blocked you. Oh, wait… 

For the record, I have my problems with Review Tech as well, but post… https://t.co/usFjwcRVJN",1
"50 #Cent Wins $30,000 in #Teairra Mari’s Revenge Porn Lawsuit 50cent
Look Tiearria if you don’t pay me the money. I… https://t.co/elqNHFQXAO",1
Read what its highlighted in circle. To translate the message is admitting that rotfeast passed certain things to h… https://t.co/9bRXvHJrSV,1
@cooperlund the only reason why i started thinking about this more was bc i started seeing that disgraced revenge p… https://t.co/bqnIBLe6iI,1
"When revenge porn devastates your life, hear @AuthorQueentah’s experience in her own words here. #StartingOver35
 https://t.co/EYaJBXPy9A",1
"🎙️✨Federal Revenge Porn Legislation

On @ITSPmagazine
Hosted by @keenanskelly

With Katelyn Bowden, @medus4_cdc

Ch… https://t.co/WmYUktgDIY",1
"I’m sure the “joking” of Revenge Porn in the middle of a spat was really cool in his mind. 

I feel bad that Maggie… https://t.co/VpScmRKXOW",1
@BIP45774476 @Joolsdools @THR He bragged about it being substantially more than $40k. That second image was stolen… https://t.co/ZphkJjzn0h,1
"Who ya peepin in w 2day, Mike, waiting for me to shower so u can can get your AM perv on. 

So you can record more… https://t.co/SLdvlYC46M",1
@DotyBilly Sure about that?  I know Facebook had that thing where they were asking revenge porn victims to upload t… https://t.co/mi62DnM37H,1
"2 hours till our space on fighting back against revenge porn with attorney @ZacMoselane, psychologist… https://t.co/pFPWdDJa1w",1
"@LindaLeeYou123 @canadiangirl02c @DailyMail I didn't really think of him as my hero, but hey! He's a private citize… https://t.co/Dvt5RJOb5q",1
"@tracy_reads79 series was good up until last season

now it's revenge porn

of note, the showrunner is a male",1
"@TheHabaneroChef @FunkeOnafuye Oh it was revenge porn after all, she must have hurt him before I guess?

The guy is cruel no matter what sha",1
The only way to stop “revenge porn” is to literally not participate in “noods”… there you go people… cats out the bag,1
"@THEREALRTU He hasn't deleted anything yet, he also threatened revenge porn against you 😂 https://t.co/LeM63gluTp",1
@msladyrobin Stalker and revenge porn poster (on the right),1
"@DearAuntCrabby 1) she's writing a book and hopes to make $$$$ on her experience.

2) no consequences so why care?… https://t.co/VnDJxyX5Ea",1
@A_NHDogLover @MsSmartie2u They used revenge porn on their own daughter. These are horrible people.,1
"Revenge porn is a crime. So should killing people on social media. Imagine you log on to see your brother, sister o… https://t.co/1oROuYSY9s",1
@DearAuntCrabby Nope.  Anyone who would revenge porn their own child has no moral compass.  She feels no remorse.,1
Should sextortion and revenge porn be implicitly stated under sex discrimination barring targets to employment and… https://t.co/63QDjmrgIw,1
"He Dey drag the guy.. still put for the same thread everything she knew would get (women, &amp; twitter brigade) to sup… https://t.co/AmUWZU8I8R",1
"Why is Slut Shaming Still OK?
https://t.co/5lhF6nTioc https://t.co/sfqMQgh9dD",1
@KamasKK @jxdepinnock @RyanG_MIXER with jokes? slut-shaming and fat shaming? blaming those who still hold her accou… https://t.co/OooFIyXOvm,1
slut shaming is bad but misery business is just so good 😭😭,1
@TeekayObus @leticia56180291 @oba_awe Laycon slut-shamed her! “Erica is the type that if I put pressure I go enter”… https://t.co/w9HI4Z8ymO,1
"Jackie B declares she is not a ship with Michael, so what was all that disrespect conversation with him about Angel… https://t.co/PSsuyBewmR",1
"It’s wrong to compare both girls cuz they are too different individuals but get this, if you were here fighting too… https://t.co/zvvGTwz26E",1
said i'm cold and my mum tells me to put some clothes on...like are u slut shaming me,1
"Slut-shaming women and using their backgrounds against them is not a game, it’s telling of why she said she doesn’t… https://t.co/w5FBAGrMXQ",1
"Why are y’all acting like the sudden change in energy is from only Jackie B’s side?

I’ve always found the dynamics… https://t.co/G4Md6DONNI",1
they added me and they thought I got scared💀💀💀 plus they're being transphobic and litreally slut shaming me-😐 https://t.co/HMzzESMKHh,1
@barstoolsports Wow ! no slut shaming!! Sounds like they’re just jealous !,1
@AmbivertMami So slur shaming is calling out what you see? How does a slut look? What makes someone a slut?,1
@kiingbhanks Slut-shaming her and all that. I think Timini needs to clear the air.,1
"@lawrencejiofor i was reading through it and just saw ""slut shaming"" outta nowhere ahahnnnnn😭",1
I thought slut shaming is extreme but here we are 😟 https://t.co/Q2dEijY9KF,1
"@pablobignose @chineduanaz @lydiaaofficial She said she made a mistake and accepted it, then went ahead to explain… https://t.co/ROU312TeuW",1
"I blame these housemates because they gave this useless , disgusting pere the respect he doesn't deserve.

And mari… https://t.co/IVOwYwXd10",1
"So he's not mad that she may not be carrying his child, his worry is because is slept with his brother after knowin… https://t.co/6gpnBvF9xZ",1
Okay? Was that meant to be an insult or? Like slut shaming is getting old think of a better insult trash boat https://t.co/wVtUsBm6CZ,1
@YOUNGS_SG @_Nicksy LOOOOOOOOOOOL slut shaming Black Women now are we? Noted!,1
If a man says this about a woman we will all scream slut shaming etc. Women! We never learn.... The men are not our… https://t.co/FCeDj7VHWA,1
@CarmenKingy I knoooooww they praise men for amazing rp when all they do is run around slut-shaming women. I just know it,1
"I feel like amateur porn where the men don’t show their face, is slut shaming",1
the only upside to the /chronic/ and /unnecessary/ slut-shaming of roz in 'frasier' is that they wrote her as stron… https://t.co/GKQ26wE9h8,1
"@Tesam22 @Purpleandflawed He cheated on her, slut shamed her, told her to kill her self knowing fully well she was… https://t.co/kd3DCHp4cN",1
Just an victim blaming/shaming tactics used by Feminists. Both men and women don't care men's mental health. Stop a… https://t.co/G5E2xDdwFf,1
@triggamich @Essygold_ @bisimichaelng @Mish_Shelle @citizen928 @lydiaaofficial @Odogwu_Nomso She already said she m… https://t.co/uPSC42jdfk,1
"So basically on this show yeah, what some of you see as “content” is fight, sex (which still results to slut-shamin… https://t.co/uQvsRg288k",1
"... For my non-Knox friends, it's a strip club in Knoxville.

This meme is gross, invalidating to sex workers, and… https://t.co/zORs3LsXsw",1
"Why are they slut-shaming Angel? I know Maria doesn’t know how to talk, but Jackie B?  They’re both shameless. https://t.co/uMQRLjOUop",1
@Eastern_Prince @lydiaaofficial Did u read the part wie she said he keeps slut shaming her and saying shit abt her?… https://t.co/g6bvWB200o,1
@triggamich @Essygold_ @bisimichaelng @Mish_Shelle @citizen928 @lydiaaofficial @Odogwu_Nomso So in this case timini… https://t.co/BF57r7k9SJ,1
"I love that the rivalry this season is between men and I hope it continues that way. 
Imagine if it was the girls f… https://t.co/0rfuymeFKp",1
I will never support slut-shaming never but whatever they said was Michaels intention of they came from a slut sham… https://t.co/bsgBKuZkA8,1
@looking4aj Jackie b and Maria slut shaming angel,1
@ForeverEke I don’t agree with slut-shaming never but I am only saying that’s what Michael actually wants like that… https://t.co/wY6XlVK5rM,1
@nse_ekene Find what exactly don’t pin your point of view to mine pls don’t I only said that’s what Michael wants N… https://t.co/ffRsrIpTWI,1
"Sometimes, I don’t understand the concept of slut-shaming, body shaming, broke shaming, may be because I don’t belo… https://t.co/fKf4R5IFfG",1
I can’t believe Jackie B and Maria were slut-shaming Angel for a man they met just a week ago. Agbayas,1
You can always tell how old a dude is when they think slut-shaming is still hurtful lmao,1
"#BBNaija #BBNajia #BBNaija6 #BBNaijaSeason6 
Most misused words in big brother this year.
Manipulative.
Bully.
Toxi… https://t.co/j3fbAe0GeQ",1
Maria and Jackie B slut shaming Angel. Woowwww. That’s a different kind of low #BBNaijaSeason6,1
"Maria and Jackie slut shaming Angel because of man🤮🤮

#BBNaijaShineyoureyes",1
Maria is always faking amnesia after every party because of slut shaming to really sit  down with her fellow agbaya… https://t.co/9gfwTt1J9d,1
"Then waking to see Females, defending what Marla and JackieB said, 

Seriously?

I feel foolish that some of the la… https://t.co/BoqedABXJm",1
"Women supporting slut shaming in the name of stanship is so DISGUSTING. 
OMG, the TL is stinking🤮
#BBNAIJA",1
Definitely giving slut shaming lento bayenzayo. https://t.co/Hok7DjNu2f,1
@FairBee3 The fact that these women are legit calling another woman cheap and y’all are concurring gives me the cre… https://t.co/tJMpnBrzI9,1
"@lifeofOliver_ @Ada_di_ora_mma Exactly! I am all against slut shaming women, but after going through her page, you… https://t.co/8BQ5buWp2Y",1
"@lydiaxxxo And the person is a ninja o, she knows what Nengi went through with slut shaming on these streets. Hypocrite",1
Same shit we criticized before is now called entertainment! Same slut-shaming we all agreed sudnt be done to women… https://t.co/oewJ7q4wNX,1
Slut-shaming her is the obvious? You’re not okay https://t.co/GgwHPsXHSY,1
“Angel deserves the slut-shaming because she doesn’t know boundaries for a man who her friend told her she can’t ha… https://t.co/ef0ffbqoTF,1
May we not result to slut-shaming our baby sister’s age-mate for a man you just met on the show or someone you just… https://t.co/ZUSI9vbUxX,1
@celestial_beau This reminds me of when Ka3na said this about Nengi to Ozo. These older women slut-shaming the youn… https://t.co/kovyzFGUOC,1
"@TheLuxury10 Summarily, they were slut shaming Angel",1
"@hlebhebhe @NgulubeFlossy @taura_za That throw herself on him she just wrote isn’t shaming oo, na only slut-shaming most people know nawah",1
@I_amDeeOne @StannLee_x So it's now a must to talk to someone? Everyone in that house is facing one demon or anothe… https://t.co/d5F0zXAJUC,1
Language is important. Slut shaming and rape apologist are not the same. Both are bad but let's not use buzz words… https://t.co/O1oGY2ct51,1
"@AmeenahAT So it makes it right, till now you haven't noticed she plays alot and people can read meaning even if sh… https://t.co/HCphnmoSki",1
Friendship formed for the purpose of slut shaming a 21yr old over a man that hasn't asked you to be one of his baby… https://t.co/SAJ9xbB8Iv,1
"@Pricey_Mona @mz_zina Don't mind them, always quick to say slut shaming once its angel, as if the girl no dey flirt anyhow",1
"@gwen_scholar My dear I weak! After saying she doesn’t like keeping female friends now slut-shaming Angel,yet they… https://t.co/cEkYCX6zdT",1
"Broke men hate girls who make choices like this, they come with narratives like; “you didn’t see your age mate, the… https://t.co/DEOMoPNfSH",1
Slut shaming friends... who do exactly what they be judging other women for ! https://t.co/P6FeHTmWnf,1
"Glad the main fight this season is between a Boy and Boy; not a boy and a girl or, a girl and a girl.
At least, the… https://t.co/WbtEHdlFUb",1
"@Queenmimiisme I pray about this , slut-shaming is what they are waiting for I pray she never gives em that chance 🙏🏿",1
"@magicaldiarie @ArpanGill19 Slut shaming bhool gaye, ya conveniently ignore kardiya vo.",1
"The f* irony of our society
Majority of victim of body shaming &amp; slut shaming are women &amp; majority of perpetrators/… https://t.co/xZCtHM0H7v",1
"Not even in my insanity will I ever defend a housemate slut shaming a fellow housemate. Never !!!!!!
#BBNaija",1
"@lydiaaofficial Is everyone closing eyes when they get to the part she said he is slut shaming her?
There were guys… https://t.co/Bdce9xkmDM",1
@wildling007 @lydiaaofficial Is everyone closing eyes when they get to the part she said he is slut shaming her til… https://t.co/9owIpmSlmE,1
Angel is unapologetically who she is and Slut shaming her got nothing on her...reason i fock with that my baby 🙌❤️ #BBNaija,1
@TimesLIVE 🙄What a way to cheapen yourself as a woman. I mean if that's all that it'll take. You invite slut shamin… https://t.co/zxjab5nVea,1
"Wait first oh. All angel has done in that house is Kiss people during truth and dare, and flirt with whoever was fl… https://t.co/CjsyBL9Gaf",1
I wish they had that energy when Sammie was coming for Angel &amp; slut shaming her. https://t.co/0JWbi3ckRc,1
Maria slut-shaming Angel is not off character at all. That’s who she is. Tufia,1
"@i_heartminions @evenyeee Lie. She said she, Angel, talked about slut shaming.... None of the housemates agreed tha… https://t.co/2ElAKtvGqG",1
"@Ahhmandah Yeah, odd time to start slut shaming.",1
"Slut shaming Angel or any woman on my timeline will get you unfollowed and/or blocked.
You must be insane.",1
Slut shaming is wrong but she isn't helping herself,1
@gg_flop @myggenres @jisoosloona @Kam16073274 y’all be the main ones slut shaming other ggs …,1
"I can’t even watch that video of Maria&amp; Jackie B

The other day it was Liquor Rose slut shaming Angel, next, Angel… https://t.co/P7Dz2BL17s",1
@StrawberrySope1 dang how dumb u gotta be to not realize that the admins of that gc aren't even blinks ??? real bli… https://t.co/xvTcLicKzF,1
So Jacket B has a new friend Marine😅 for the purpose of slut shaming and ranting about Angel over a guy she apparen… https://t.co/wV0ojTZbAi,1
@el_lasco @bread_rick @hoekkkage It’s a good thing slut shaming is only taboo on Twitter we still disrespecting bit… https://t.co/9A2onSqNsJ,1
It’s a lot that’s happened on that show in one night but the one that’s got my head hurting is how a guy rejects yo… https://t.co/wCUjBwsC8K,1
lana bc I told her to stop slut shaming women who don’t “cover up” when they workout nnsndjdj https://t.co/53nLezCTIT,1
"@cynthia_dozie Because she already talked about slut-shaming, now everyone’s biased. Mighty weird",1
"@FFigureFBust Body shaming, misogyny, a complete lack of understanding basic biology or evolution &amp; a garnish of sl… https://t.co/pqhdbcsYE6",1
"I have lost whatever little respect or likeness I had for these two, I really can’t stand slut shaming, like can th… https://t.co/L6Ha02nqrL",1
"@sangriawinebabe @fifthelementtt What Layan did was terrible. Every single thing, but Mariam isn’t a hero for getti… https://t.co/GikeXo1XgL",1
not the lawyer slut shaming severide,1
@___oriaku She was talking shit with Maria and justifying  Sammie’s slut-shaming towards angel . She’s been really… https://t.co/DvGj3bvFs3,1
@___oriaku She was talking shit with Maria and justifying  Sammie’s slut-shaming towards angel . She’s been really… https://t.co/DvGj3bvFs3,1
The person you’re slut shaming might not see it but your friend that was preyed on and probably even assaulted would.,1
"@NArmyoffical OOF, typical supporters slut shaming the victims. may i ask you how you feel with the latest news the… https://t.co/uBTAt6iUgJ",1
"y’all be slut shaming under the guise of spirituality, and it’s very ugly",1
"Angel is looking for a fight with Pere so that she can shout mental health and slut shaming!!
#BBNaija",1
"@EddieMcClintock - slut shaming, as if you're the decider of which and/or how many sex acts are appropriate
- not c… https://t.co/5XO0Xbnasa",1
@RandWeems @vodkabooty Because she's not a nazi and fuck you for slut-shaming,1
"@Charlotte97Lin exactly harry waa getting mad at the smallest things and tessa was no saint either all the ""i'm not… https://t.co/HlyrBUdNir",1
why is everyone slut shaming wendy over some damn titties.. she’s got a higher education than everyone at that tabl… https://t.co/S2zh3B6Oq3,1
@Claire_V0ltaire He came inside you too? Is this slut shaming?,1
Twitter is slut shaming my icon 😔 Sorry Koby the pink void,1
@thegayprofiler @hannigramteacup I usually dont like slut shaming my precious little willie Bean but here he kinda deserved it,1
i can’t believe y’all are real ppl. so report ppl for using her pictures but not for her slut shaming others??? https://t.co/8RpSwlny9J,1
so report people for photos she posted of herself in the first place but not report her for slut shaming others? https://t.co/I9kVYYHa4c,1
@torlah232 That's really not cool. If the men start talking about her body she shouldn't cry slut/body shaming oh lol,1
"@Ebuka please also address Maria and Jackie B slut shaming and insulting Angel oh. They said alot omo, a whole lot.… https://t.co/fKom1bqFar",1
"He's such a dirty dirty whore, and I mean that as a compliment. No slut shaming here https://t.co/MZteiqxuck",1
"if you derive joy from bullying, slut shaming, body shaming you’re sick and you need help",1
The movie was a weird mix of slut shaming and sex positivity. But mostly slut shaming,1
slut shaming based on how somebody dress in 2021??? #RHOP,1
hating &amp; slut shaming other girls makes you ugly - STOP,1
"No, slut shaming did https://t.co/oJZ9cbAv86",1
"@TheZarBillion You mean bullying,slut-shaming ,making people feel less to the extent of taking voluntary exit is the game!???",1
"Very shameless, for someone that gets slut-shamed on a steady, Jackie is now slut shaming Angel https://t.co/5yupBmXROs",1
@crocodilethumbs We’re just slut shaming Jesus now?,1
@Iamhavannah This is so freaking hypocritical my gud. I need that whole “she’s a celeb so she should take nasty shi… https://t.co/lWKJdNdt9Z,1
@nellybridg3 Fuck the slut shaming. That has nothing to do with the fact that she know what she be doing. And cry a… https://t.co/y8BS8tlD84,1
"I remember someone tried to say ""why's jimin slut-shaming her?"" like this girl wasn't in the middle of wiping nut o… https://t.co/3rBty53wZ0",1
@Iamhavannah Just because you feel it’s valid doesn’t mean it’s true . Everyone saw the slut-shaming and 180 happen .,1
"Yes I love this year's big brother all these issues happen to everyone in the real life 
Mental health
Bullying
Slu… https://t.co/wGKr3LFVGO",1
@lavoi1 Is this slut shaming??,1
i hate all of the slut-shaming in the gossip girl books 💔,1
Not y’all sitting here trying to downplay slut-shaming and bullying . https://t.co/C0AQRzEi38,1
The 21 y/o y’all keep slut shaming has more sense than most of them.,1
"it's that false dichotomy that informs beliefs that leads to things like slut-shaming, the idea that if you're a se… https://t.co/AqhjSB77S3",1
"if you derive joy from bullying, slut shaming, body shaming you’re sick and you need help",1
@gothicbp And they went right back to the slut shaming we all knew they were go back to. Pathetic ass people.,1
Runaround Sue was just straight up slut shaming. 😒,1
It’s like I’m the only person that still has sense because Maria is clearly calling Michael a fvck boy but I like h… https://t.co/udn5F1aZnW,1
the slut shaming by the old women on rhop is beyond ridiculous but on brand. lame aunties be the biggest haters,1
@chatter_Boxxxxx Embarrassing. She’s 30+ and slut shaming,1
Giselleand Robyn are slut and body shaming Wendy that’s it …that’s the tweet #RHOP,1
"Michael and Emmanuel will not go and follow their girls now o, they want to stay in the hall with Angel that is noc… https://t.co/6VIa1uFczf",1
slut shaming is deserved if the person avoids getting tested like the plague and/or only fucks lame mfs,1
not my lola slut-shaming my cat😭✋🏻✋🏻,1
@happine_love I don’t see in your statement. All I know is slut shaming and body shaming are all wrong.,1
FR the babe accepted making the wrong choice. If you read till the end that is ; and then again there’s absolutely… https://t.co/MPreNpjpYj,1
@Stephenkofi1995 And I ask what slut shaming statement did Maria use for angel?,1
"@philandsophia @b_nillah i remember some sworders even dragged her during LD and were called out. 
i thought we now… https://t.co/NqpfqIhR3O",1
"I detest the term ""slut shaming"" so much. It's such an ironic, counterproductive term. But that's a story for another day.",1
"@JennyBchristian @Shibah02 See talk, slut shaming your own fellow women….I’m done here 🙄",1
@DONZINY You are condemning slut shaming with body shaming. Does that make sense to you sir. Drag her without shaming,1
They won’t say anything about Tega doing that to Michael? Even Tega herself who was agreeing with the slut-shaming?,1
"not grown a$s men &amp; women in my mentions asking ""was that slut shaming""

oh brother, does your stupidity not have any boundary?

#BBNaija",1
No caigan en el slut shaming!!,1
May we not result to slut-shaming our baby sister’s age-mate for a man that’s promising to tear another woman to pieces. 🙏🏻,1
You are age shaming her later you will cry they are slut shaming your fav idiot bloody Bast*rd #BBNaija https://t.co/kvlvRPDd79,1
"I really don’t understand how aria fans tonight. So slut-shaming is okay? Like really?
You don’t have to defend eve… https://t.co/WtUDE7z1p9",1
"@Alex44384142 Bad mouthing someone, call the damn, saying she deserved to be slut shaming? So this is your definiti… https://t.co/WCEGDR1Ycr",1
It’s the way you are condemning slut shaming by slut shaming for me. The hypocrisy here is REAL #bbnaija https://t.co/zOeOzPwqM2,1
"Dear Black Community, Please stop slut shaming your FUCKING 10 YEAR OLD TO 16 YEAR OLD DAUGHTER/SONS. Thank you.",1
NOT HIM SLUT SHAMING ME LMAO DA FAWQ,1
Michael not even getting dragged enough for my liking tbh. But a lot of y’all were defending Sammie after the slut-… https://t.co/oXBrnUeRLC,1
"@findingsum Slut shaming now “she said what she said”???
Alright!",1
"Lies ! Because she didn’t even say this
BeatricesId and I quote ‘ pere and someone else are forcing Emmanuel into t… https://t.co/gbgZgaHhUG",1
an entire culture of slut shaming is built around men resenting the fact that women have even a little bit of syste… https://t.co/UAizPYz11Q,1
This nigga slut shaming if you don’t get no bixches just say that 😂😂 https://t.co/X6145Z15Ct,1
Some of you will call the ladies out by either slut-shaming or age shaming them. Yes. Let’s end slut-shaming with m… https://t.co/LRAeaI5Y4Y,1
"Exactly,Jmk even called out Sammie for slut shaming her https://t.co/mGGxFb4hCb",1
@Aaron_zamani @Ebuka this Maria slut-shaming her fellow hm pls you need to address this!,1
"See Maria and Jackie B supporting Sammie for slut shaming Angel.Omo Jackie b I thought Angel is your friend,Calling… https://t.co/E4IOHQvkJq",1
"@janesonsy16 @______DAMIAN There was nothing slut shaming there. Is angel not flirting with the guys?
What is wrong… https://t.co/eCfbnZV1Mw",1
"@amanda_akpan @Paloonzzy @celestial_beau But u are always guilty of body shaming too
U are fighting for angel Becos… https://t.co/AZepwqPCbV",1
"You didn't know there was ""women supporting women"" when she was slut shaming another woman",1
"The same ppl that was slut shaming Erica, Nengi and Wathoni are now defending someone that is touching &amp; comparing… https://t.co/3GlArexSVU",1
My dear I don't know the discussion or what was said cos I'm not watching. I'm seeing tweets with different opinion… https://t.co/BAhhXoGQCb,1
@Latoyed Kilo kan mi with fellows? Did you see me slut shaming anyone or buying data for others to do so??? 🤡,1
@symply_kim And why not hold the men responsible too why slut-shaming her??,1
"@justSammietilld I’m still not understanding you, are you saying they are right for slut shaming her???",1
"These people are not even exclusive and you people want to excuse it for that trash conversation, even indirectly i… https://t.co/fxlNaa5XsD",1
Do you know how many viewers BBN has? Do you know what that means? They excused slut-shaming and do you know how ma… https://t.co/VCGhzA9O2E,1
@Love59267147 They were slut shaming. The discussion is not the issue.,1
"Questioning her upbringing, justifying the slut-shaming from Sammie. They're so stupid.",1
"@Ebuka @tokstarr Good morning,
we will be needing you guys to comment on the slut shaming issue it’s getting too ex… https://t.co/VVJg2hqhiv",1
"@Swankyijay1 Stop justifying trash. 
Your fave(s) literally slut-shamed and justified Sammie slut-shaming Angel. At… https://t.co/UCyvGtf177",1
"Exactly Wat's pissing me off, am not trying to support angel or anything but y tff would u come to her face, she do… https://t.co/FCWzGKQcqH",1
"@O_Softrock Say that again
And when those who go all out to do those stupid sexual dares others ends up slut shaming",1
It’s strange how big brother does nothing about this slut-shaming in the house! #BBNajia,1
I hate slut shaming with all my heart.,1
"That’s exactly what the Men will do to her if she continue following them around chop &amp; clean mouth, and why are yo… https://t.co/bvEw40mNAl",1
"That’s exactly what the Men will do to her if she continue following them around chop &amp; clean mouth, and why are yo… https://t.co/bvEw40mNAl",1
"@ayomikuuun @LibraQueen____ Speaking in a derogatory way about a woman , you must be slut-shaming women a lot to no… https://t.co/1kyQ1Aa58p",1
Countering slutshaming with slut shaming? 🥴,1
@LibraQueen____ That’s no slut shaming but now lets talk about someone making a move on her supposed friend’s man,1
"@olori_xx It's how you are supporting Angel while you and your fellow Elites were slut shaming Nengi last year, hypocrisy at its best",1
@ojuelebgacardib Which friend? The friend that’s supporting the slut-shaming. Abeg getout anoufia,1
@ghenghenghen7 U a fan of of someone that slut-shamed a fellow lady during the lockdown season..here we are discuss… https://t.co/aGcgzz6gvG,1
tae any guy but you were slut shaming angel,1
She said the exact words of a rape apologist and justified slut  shaming and Jackie b agreed . Bottom barrel behaviour #BBNaija,1
"@BBNENGI1 I fully understand you, but they aren’t in B yet🌚and they are all basically catching cruise with emotions… https://t.co/a2bUqOZ2DE",1
"@ojuelebgacardib Honestly, they are wrong for slut shaming her fr,but she doesn't help herself with the things she… https://t.co/K6Lk4EJCb9",1
"It’s not weird to flirt, it’s reality..She doesn’t deserve all the slut-shaming bcos of it..We applaud guys that do… https://t.co/cAlxDwyKkh",1
"@Henriet49514429 So your definition of “speaking her mind” is slut shaming and bringing down a woman? 

And hello?… https://t.co/xFoj4x5fIU",1
dpnt mind them. like they want us to list the girls nonsense. always going to be checking the size of the guys dick… https://t.co/9cTMaoR6K7,1
Maria and Jackie B are just bottom barrel like what was the whole conversation??? One justifying slut shaming and s… https://t.co/QBzRcA2tQh,1
Jackie and Maria both grown ass women slut-shaming  and age shaming a 21 year old they claim to be a child to them.… https://t.co/cAsoBrdbrm,1
Fave or not slut shaming is actually razz.,1
"@AliceVBell We had slut shaming, racists, and like two conservatives posing as multiple people a LOT to make it see… https://t.co/C7hJPHFi3X",1
@Ghangerian @lilianasepho Not someone I like but that gossiping is bottom barrel shit . Approving slut-shaming and… https://t.co/ig2V85ikn4,1
My problem with you is trying to make her out like she’s actuall my innocent in all this but I also have a problem… https://t.co/XhRuo0zM1r,1
Maria is talking about character flaw? Lol so she’s the one that’s perfect. I guess what she’s doing right now isn’… https://t.co/uIctLPbQmb,1
Maria n Jackie talkin abt all the things Angel do is not slut shaming they are just stating facts. It is actually h… https://t.co/zVWGFnV8du,1
@evenyeee They said a lot. Sha sha about how ‘she doesn’t want Michael. Angel can have him. He probably just wants… https://t.co/yodf3SgZ9O,1
